,Member_number,Date,itemDescription,year,month,day,day_of_week,ItemId,Value,Value Discount,ItensAvail.,Age,Lifetime Cross Sell Itens,GMV Lifetime,Orders,Time since Last Order,Vendors Seen Last 4 Weeks
17777,4058,2015-12-30,creamcheese,2015,12,30,2,1084,"15,00","0,00",11,25,10,103,2,23,2
17778,1000,2015-05-27,pickledvegetables,2015,5,27,2,4810,"8,00","2,00",3,37,7,101,21,9,2
17779,3357,2015-08-06,newspapers,2015,8,6,3,4998,"18,00","0,00",12,60,16,162,16,26,15
17780,2222,2015-08-01,dentalcare,2015,8,1,5,4478,"4,00","0,00",11,40,14,172,16,19,10
17781,1207,2015-11-14,wholemilk,2015,11,14,5,5497,"4,00","2,00",9,23,10,32,15,63,8
17782,3511,2015-07-06,specialtycheese,2015,7,6,0,7429,"12,00","2,00",12,62,15,96,7,33,4
17783,2171,2015-02-08,curd,2015,2,8,6,1528,"17,00","0,00",5,48,17,193,4,5,14
17784,3078,2015-01-09,othervegetables,2015,1,9,4,2738,"15,00","0,00",12,41,7,112,18,43,7
17785,3879,2015-06-25,soda,2015,6,25,3,9166,"8,00","1,00",13,39,14,86,7,13,13
17786,3472,2015-06-02,wholemilk,2015,6,2,1,5497,"4,00","2,00",9,41,7,219,24,55,1
17787,4519,2015-03-11,beef,2015,3,11,2,3178,"7,00","2,00",9,28,14,49,22,23,15
17788,3275,2015-10-26,napkins,2015,10,26,0,5025,"11,00","0,00",13,23,18,221,22,61,2
17789,1763,2015-09-13,hardcheese,2015,9,13,6,2800,"17,00","2,00",7,19,4,213,18,83,7
17790,4619,2015-05-27,UHT-milk,2015,5,27,2,5706,"5,00","1,00",12,58,15,63,6,3,5
17791,2955,2015-05-06,soda,2015,5,6,2,9166,"8,00","1,00",13,37,12,145,19,18,2
17792,2700,2015-11-15,cannedfish,2015,11,15,6,4721,"9,00","1,00",10,61,6,133,2,41,11
17793,2830,2015-05-28,saltysnack,2015,5,28,3,8797,"17,00","2,00",4,51,10,94,4,74,14
17794,4940,2015-08-21,coffee,2015,8,21,4,5541,"8,00","1,00",14,53,13,82,14,91,14
17795,1311,2015-06-29,red/blushwine,2015,6,29,0,9613,"14,00","0,00",6,23,7,85,11,35,10
17796,4116,2015-01-05,soda,2015,1,5,0,9166,"8,00","1,00",13,33,2,215,13,6,9
17797,1476,2015-03-22,frozenvegetables,2015,3,22,6,8312,"17,00","0,00",4,18,14,23,23,37,15
17798,2918,2015-04-11,bottledwater,2015,4,11,5,1237,"12,00","0,00",7,49,7,124,19,47,16
17799,4121,2015-01-11,shoppingbags,2015,1,11,6,6796,"3,00","1,00",7,56,2,17,9,24,9
17800,1824,2015-01-11,bottledbeer,2015,1,11,6,4817,"5,00","0,00",6,33,8,149,3,15,14
17801,4293,2015-05-07,rolls/buns,2015,5,7,3,6555,"17,00","1,00",11,56,8,177,15,35,14
17802,4308,2015-05-12,spreadcheese,2015,5,12,1,110,"11,00","2,00",10,43,18,33,14,73,9
17803,2998,2015-07-14,yogurt,2015,7,14,1,9399,"10,00","1,00",6,21,11,221,2,86,16
17804,2874,2015-05-01,hygienearticles,2015,5,1,4,7796,"17,00","2,00",4,32,7,179,4,56,13
17805,1281,2015-11-02,coffee,2015,11,2,0,5541,"8,00","1,00",14,51,7,187,16,51,13
17806,3471,2015-01-14,hygienearticles,2015,1,14,2,7796,"17,00","2,00",4,33,3,250,5,18,8
17807,1936,2015-08-15,berries,2015,8,15,5,168,"18,00","0,00",10,34,8,197,6,20,15
17808,4163,2015-05-30,dishes,2015,5,30,5,431,"15,00","1,00",10,29,7,155,15,44,6
17809,3369,2015-12-29,othervegetables,2015,12,29,1,2738,"15,00","0,00",12,35,10,187,19,76,14
17810,2335,2015-01-13,othervegetables,2015,1,13,1,2738,"15,00","0,00",12,50,18,119,19,42,11
17811,3957,2015-02-15,frozenpotatoproducts,2015,2,15,6,8252,"5,00","0,00",12,61,4,30,9,45,5
17812,4841,2015-02-05,rolls/buns,2015,2,5,3,6555,"17,00","1,00",11,42,3,155,18,73,2
17813,2184,2015-07-12,beverages,2015,7,12,6,9692,"8,00","1,00",7,34,12,55,9,88,2
17814,3118,2015-12-29,soda,2015,12,29,1,9166,"8,00","1,00",13,30,15,203,18,57,10
17815,4728,2015-04-25,chocolatemarshmallow,2015,4,25,5,4034,"3,00","2,00",5,56,3,247,25,77,1
17816,2527,2015-11-08,wholemilk,2015,11,8,6,5497,"4,00","2,00",9,35,18,84,7,0,2
17817,2926,2015-08-11,wholemilk,2015,8,11,1,5497,"4,00","2,00",9,35,3,89,24,29,15
17818,1773,2015-01-11,pipfruit,2015,1,11,6,4936,"17,00","1,00",11,46,15,86,3,71,10
17819,1801,2015-12-06,newspapers,2015,12,6,6,4998,"18,00","0,00",12,47,2,225,12,14,2
17820,1916,2015-11-13,yogurt,2015,11,13,4,9399,"10,00","1,00",6,55,10,78,12,15,10
17821,2523,2015-04-04,curd,2015,4,4,5,1528,"17,00","0,00",5,48,12,33,7,44,2
17822,2550,2015-08-06,snackproducts,2015,8,6,3,3295,"12,00","0,00",9,56,1,70,6,40,6
17823,1319,2015-05-19,frozenmeals,2015,5,19,1,833,"9,00","1,00",12,36,11,226,6,38,9
17824,1649,2015-05-16,rolls/buns,2015,5,16,5,6555,"17,00","1,00",11,20,8,55,19,22,14
17825,2202,2015-07-08,newspapers,2015,7,8,2,4998,"18,00","0,00",12,55,9,148,23,69,11
17826,2569,2015-07-16,yogurt,2015,7,16,3,9399,"10,00","1,00",6,31,1,159,8,57,6
17827,2925,2015-08-22,herbs,2015,8,22,5,8792,"8,00","0,00",4,47,12,123,23,92,7
17828,2293,2015-06-24,longlifebakeryproduct,2015,6,24,2,2633,"12,00","1,00",13,35,14,197,21,37,8
17829,2190,2015-11-10,bottledwater,2015,11,10,1,1237,"12,00","0,00",7,27,8,60,16,52,12
17830,2234,2015-12-24,liquor(appetizer),2015,12,24,3,6756,"12,00","1,00",6,24,1,83,7,72,1
17831,4779,2015-10-24,othervegetables,2015,10,24,5,2738,"15,00","0,00",12,47,7,41,21,12,4
17832,3031,2015-10-27,wholemilk,2015,10,27,1,5497,"4,00","2,00",9,21,5,237,9,90,7
17833,4275,2015-05-07,saltysnack,2015,5,7,3,8797,"17,00","2,00",4,38,17,177,22,76,13
17834,2696,2015-09-05,curd,2015,9,5,5,1528,"17,00","0,00",5,39,9,223,6,12,2
17835,4453,2015-02-08,frozenvegetables,2015,2,8,6,8312,"17,00","0,00",4,48,12,183,25,76,7
17836,4776,2015-08-02,butter,2015,8,2,6,1941,"18,00","1,00",13,33,2,18,3,11,16
17837,3471,2015-12-10,rolls/buns,2015,12,10,3,6555,"17,00","1,00",11,33,3,250,5,18,8
17838,3143,2015-01-21,rolls/buns,2015,1,21,2,6555,"17,00","1,00",11,27,17,34,20,45,16
17839,4312,2015-04-22,wholemilk,2015,4,22,2,5497,"4,00","2,00",9,44,14,108,18,43,11
17840,3327,2015-04-05,dishes,2015,4,5,6,431,"15,00","1,00",10,21,14,120,1,86,13
17841,4344,2015-06-05,specialtybar,2015,6,5,4,515,"8,00","0,00",8,30,10,225,14,14,14
17842,1718,2015-11-03,red/blushwine,2015,11,3,1,9613,"14,00","0,00",6,44,7,26,6,13,8
17843,3041,2015-10-07,berries,2015,10,7,2,168,"18,00","0,00",10,27,10,132,25,12,2
17844,4110,2015-06-02,brownbread,2015,6,2,1,198,"7,00","1,00",7,42,3,178,14,86,13
17845,2947,2015-04-28,tropicalfruit,2015,4,28,1,1376,"9,00","2,00",15,58,5,243,9,42,4
17846,4280,2015-06-12,whitewine,2015,6,12,4,1850,"3,00","0,00",4,52,7,83,24,30,14
17847,3022,2015-11-15,cannedfish,2015,11,15,6,4721,"9,00","1,00",10,28,15,105,17,25,12
17848,1941,2015-09-16,othervegetables,2015,9,16,2,2738,"15,00","0,00",12,41,15,229,7,35,6
17849,4494,2015-06-08,frozenmeals,2015,6,8,0,833,"9,00","1,00",12,35,2,125,22,91,13
17850,2749,2015-06-22,citrusfruit,2015,6,22,0,9978,"12,00","0,00",13,34,16,109,15,19,16
17851,1241,2015-05-22,othervegetables,2015,5,22,4,2738,"15,00","0,00",12,33,4,42,9,67,1
17852,2066,2015-03-23,yogurt,2015,3,23,0,9399,"10,00","1,00",6,21,18,245,1,84,8
17853,1777,2015-11-07,curd,2015,11,7,5,1528,"17,00","0,00",5,43,13,149,14,44,7
17854,2178,2015-03-05,beef,2015,3,5,3,3178,"7,00","2,00",9,48,8,94,15,18,16
17855,4727,2015-11-04,rootvegetables,2015,11,4,2,7481,"10,00","0,00",15,56,18,84,14,65,2
17856,3433,2015-01-10,red/blushwine,2015,1,10,5,9613,"14,00","0,00",6,19,10,61,8,31,7
17857,3035,2015-08-11,pastry,2015,8,11,1,1952,"12,00","1,00",3,37,10,203,21,85,16
17858,1464,2015-07-03,pastry,2015,7,3,4,1952,"12,00","1,00",3,22,16,213,8,24,8
17859,4161,2015-03-05,tropicalfruit,2015,3,5,3,1376,"9,00","2,00",15,56,4,84,11,86,10
17860,2654,2015-11-25,berries,2015,11,25,2,168,"18,00","0,00",10,23,10,64,7,20,9
17861,2206,2015-03-21,herbs,2015,3,21,5,8792,"8,00","0,00",4,40,2,226,16,48,16
17862,3950,2015-05-12,herbs,2015,5,12,1,8792,"8,00","0,00",4,37,1,254,21,12,10
17863,1706,2015-07-03,bottledwater,2015,7,3,4,1237,"12,00","0,00",7,50,13,226,16,75,3
17864,3726,2015-05-26,othervegetables,2015,5,26,1,2738,"15,00","0,00",12,22,12,149,7,72,8
17865,3325,2015-11-29,whitebread,2015,11,29,6,8504,"12,00","2,00",8,55,7,181,3,35,4
17866,3732,2015-11-29,oil,2015,11,29,6,6374,"7,00","0,00",7,47,9,101,11,88,2
17867,2563,2015-06-01,othervegetables,2015,6,1,0,2738,"15,00","0,00",12,50,1,131,7,63,12
17868,4924,2015-01-03,wholemilk,2015,1,3,5,5497,"4,00","2,00",9,57,3,127,18,63,9
17869,1742,2015-12-12,detergent,2015,12,12,5,4155,"8,00","0,00",9,55,5,50,22,50,6
17870,4929,2015-07-27,grapes,2015,7,27,0,7532,"16,00","2,00",11,25,18,205,17,58,1
17871,1092,2015-09-10,othervegetables,2015,9,10,3,2738,"15,00","0,00",12,61,9,189,18,26,4
17872,1907,2015-07-19,newspapers,2015,7,19,6,4998,"18,00","0,00",12,48,17,61,17,27,10
17873,3540,2015-05-03,wholemilk,2015,5,3,6,5497,"4,00","2,00",9,43,5,101,19,44,10
17874,2990,2015-11-07,meatspreads,2015,11,7,5,5047,"11,00","0,00",15,46,6,248,4,73,9
17875,4088,2015-05-03,yogurt,2015,5,3,6,9399,"10,00","1,00",6,37,10,182,5,13,15
17876,2028,2015-12-20,rootvegetables,2015,12,20,6,7481,"10,00","0,00",15,26,7,76,17,9,1
17877,3026,2015-01-24,domesticeggs,2015,1,24,5,104,"6,00","0,00",3,46,16,139,13,38,4
17878,2209,2015-04-20,rolls/buns,2015,4,20,0,6555,"17,00","1,00",11,21,13,42,15,59,10
17879,4071,2015-10-15,onions,2015,10,15,3,4002,"17,00","2,00",7,23,3,254,8,20,13
17880,4393,2015-11-24,herbs,2015,11,24,1,8792,"8,00","0,00",4,49,15,76,3,62,16
17881,2047,2015-08-05,cannedbeer,2015,8,5,2,4344,"3,00","0,00",8,18,18,144,13,63,10
17882,4610,2015-07-19,newspapers,2015,7,19,6,4998,"18,00","0,00",12,22,16,103,3,48,13
17883,1269,2015-09-30,wholemilk,2015,9,30,2,5497,"4,00","2,00",9,58,6,23,5,50,5
17884,3629,2015-11-01,detergent,2015,11,1,6,4155,"8,00","0,00",9,19,13,90,5,43,13
17885,1899,2015-10-19,buttermilk,2015,10,19,0,250,"9,00","2,00",8,32,11,73,11,8,12
17886,1982,2015-02-24,butter,2015,2,24,1,1941,"18,00","1,00",13,61,9,241,4,60,4
17887,4977,2015-04-19,bottledbeer,2015,4,19,6,4817,"5,00","0,00",6,23,3,29,9,12,3
17888,2399,2015-12-02,curd,2015,12,2,2,1528,"17,00","0,00",5,62,14,229,8,90,6
17889,2675,2015-09-15,rolls/buns,2015,9,15,1,6555,"17,00","1,00",11,33,8,126,11,74,12
17890,2760,2015-12-07,newspapers,2015,12,7,0,4998,"18,00","0,00",12,32,18,216,10,16,14
17891,2058,2015-04-06,chocolatemarshmallow,2015,4,6,0,4034,"3,00","2,00",5,35,15,80,14,49,3
17892,4065,2015-07-07,othervegetables,2015,7,7,1,2738,"15,00","0,00",12,44,6,66,24,3,13
17893,1450,2015-11-16,yogurt,2015,11,16,0,9399,"10,00","1,00",6,27,3,162,9,66,11
17894,3739,2015-06-08,wholemilk,2015,6,8,0,5497,"4,00","2,00",9,32,13,147,9,45,3
17895,3128,2015-07-21,newspapers,2015,7,21,1,4998,"18,00","0,00",12,29,4,63,2,74,16
17896,2331,2015-11-28,tropicalfruit,2015,11,28,5,1376,"9,00","2,00",15,50,7,27,3,40,14
17897,2505,2015-10-10,whipped/sourcream,2015,10,10,5,8554,"12,00","2,00",14,18,10,253,15,90,12
17898,3758,2015-01-13,coffee,2015,1,13,1,5541,"8,00","1,00",14,44,9,160,17,44,13
17899,3574,2015-02-13,margarine,2015,2,13,4,5329,"12,00","2,00",6,44,13,225,16,70,3
17900,2563,2015-12-29,wholemilk,2015,12,29,1,5497,"4,00","2,00",9,50,1,131,7,63,12
17901,2128,2015-09-07,brownbread,2015,9,7,0,198,"7,00","1,00",7,35,4,203,20,78,1
17902,1230,2015-01-27,buttermilk,2015,1,27,1,250,"9,00","2,00",8,44,12,28,19,64,12
17903,4373,2015-12-08,rolls/buns,2015,12,8,1,6555,"17,00","1,00",11,34,12,116,17,80,2
17904,1693,2015-05-09,specialtychocolate,2015,5,9,5,2822,"17,00","1,00",6,21,8,112,19,11,14
17905,2743,2015-07-13,wholemilk,2015,7,13,0,5497,"4,00","2,00",9,25,16,169,6,4,11
17906,1612,2015-05-03,rolls/buns,2015,5,3,6,6555,"17,00","1,00",11,33,14,49,22,24,13
17907,1835,2015-06-22,jam,2015,6,22,0,7280,"17,00","2,00",9,40,16,180,12,67,16
17908,3574,2015-08-05,slicedcheese,2015,8,5,2,1989,"9,00","0,00",15,44,13,225,16,70,3
17909,4102,2015-08-04,artif.sweetener,2015,8,4,1,4450,"6,00","2,00",11,35,13,23,24,64,16
17910,1283,2015-03-15,onions,2015,3,15,6,4002,"17,00","2,00",7,46,18,166,24,23,2
17911,4719,2015-04-10,pasta,2015,4,10,4,2752,"12,00","1,00",13,47,13,199,14,59,11
17912,4596,2015-05-06,bottledwater,2015,5,6,2,1237,"12,00","0,00",7,19,5,135,6,79,10
17913,1380,2015-05-13,yogurt,2015,5,13,2,9399,"10,00","1,00",6,51,11,131,2,8,5
17914,1150,2015-04-12,fruit/vegetablejuice,2015,4,12,6,5361,"9,00","2,00",15,62,10,219,8,58,15
17915,2937,2015-06-20,wholemilk,2015,6,20,5,5497,"4,00","2,00",9,57,2,199,16,63,14
17916,2495,2015-04-07,newspapers,2015,4,7,1,4998,"18,00","0,00",12,57,1,163,17,31,12
17917,3581,2015-12-25,slicedcheese,2015,12,25,4,1989,"9,00","0,00",15,30,11,106,2,40,1
17918,3458,2015-04-27,butter,2015,4,27,0,1941,"18,00","1,00",13,26,15,241,9,61,2
17919,3723,2015-03-14,snackproducts,2015,3,14,5,3295,"12,00","0,00",9,51,16,227,25,12,8
17920,2249,2015-01-22,bottledwater,2015,1,22,3,1237,"12,00","0,00",7,42,1,62,18,51,4
17921,1430,2015-12-17,othervegetables,2015,12,17,3,2738,"15,00","0,00",12,18,12,239,15,3,14
17922,3039,2015-11-28,wholemilk,2015,11,28,5,5497,"4,00","2,00",9,19,2,20,21,25,10
17923,3455,2015-01-02,othervegetables,2015,1,2,4,2738,"15,00","0,00",12,48,10,43,17,26,8
17924,1831,2015-09-01,wholemilk,2015,9,1,1,5497,"4,00","2,00",9,50,6,198,25,30,4
17925,4831,2015-02-27,pastry,2015,2,27,4,1952,"12,00","1,00",3,42,12,148,15,21,14
17926,3816,2015-12-18,fruit/vegetablejuice,2015,12,18,4,5361,"9,00","2,00",15,26,12,114,2,73,6
17927,2314,2015-06-09,yogurt,2015,6,9,1,9399,"10,00","1,00",6,31,18,213,4,58,4
17928,2743,2015-03-24,pastry,2015,3,24,1,1952,"12,00","1,00",3,25,16,169,6,4,11
17929,1538,2015-11-30,rootvegetables,2015,11,30,0,7481,"10,00","0,00",15,56,17,120,4,49,13
17930,3604,2015-04-15,bottledwater,2015,4,15,2,1237,"12,00","0,00",7,43,7,123,10,8,4
17931,4734,2015-11-22,rolls/buns,2015,11,22,6,6555,"17,00","1,00",11,49,7,199,14,25,8
17932,2363,2015-06-24,candles,2015,6,24,2,1978,"11,00","1,00",5,21,11,126,20,12,8
17933,1484,2015-08-27,bottledbeer,2015,8,27,3,4817,"5,00","0,00",6,23,1,45,10,57,4
17934,1764,2015-09-29,othervegetables,2015,9,29,1,2738,"15,00","0,00",12,34,15,141,6,67,2
17935,3595,2015-03-23,bottledbeer,2015,3,23,0,4817,"5,00","0,00",6,26,2,45,24,75,2
17936,4303,2015-12-25,othervegetables,2015,12,25,4,2738,"15,00","0,00",12,29,1,239,18,76,16
17937,2695,2015-07-01,bottledbeer,2015,7,1,2,4817,"5,00","0,00",6,47,12,156,9,55,13
17938,4538,2015-11-28,liquor(appetizer),2015,11,28,5,6756,"12,00","1,00",6,31,9,155,20,91,8
17939,1979,2015-11-21,herbs,2015,11,21,5,8792,"8,00","0,00",4,32,12,20,12,32,6
17940,1148,2015-09-27,othervegetables,2015,9,27,6,2738,"15,00","0,00",12,40,7,242,24,3,1
17941,3443,2015-04-04,curd,2015,4,4,5,1528,"17,00","0,00",5,53,18,158,17,54,7
17942,3334,2015-03-17,soda,2015,3,17,1,9166,"8,00","1,00",13,23,3,160,3,14,9
17943,2508,2015-06-10,semi-finishedbread,2015,6,10,2,1412,"15,00","0,00",9,38,6,182,17,1,13
17944,4136,2015-11-08,rootvegetables,2015,11,8,6,7481,"10,00","0,00",15,35,6,190,5,71,13
17945,3599,2015-05-25,flour,2015,5,25,0,2309,"17,00","2,00",4,57,14,45,1,18,7
17946,4540,2015-10-20,mustard,2015,10,20,1,9649,"2,00","2,00",4,61,11,125,10,64,12
17947,2590,2015-12-16,potplants,2015,12,16,2,2675,"11,00","1,00",14,30,3,186,25,50,5
17948,3361,2015-06-21,flower(seeds),2015,6,21,6,9246,"6,00","1,00",7,62,17,19,13,29,13
17949,2855,2015-08-11,soda,2015,8,11,1,9166,"8,00","1,00",13,39,12,87,19,0,12
17950,3949,2015-01-04,bottledwater,2015,1,4,6,1237,"12,00","0,00",7,43,11,228,22,62,16
17951,4836,2015-03-07,wholemilk,2015,3,7,5,5497,"4,00","2,00",9,30,15,16,20,37,8
17952,2464,2015-05-13,rolls/buns,2015,5,13,2,6555,"17,00","1,00",11,51,8,158,21,46,6
17953,1788,2015-09-10,pork,2015,9,10,3,6549,"3,00","2,00",11,54,18,132,6,64,14
17954,2061,2015-05-04,wholemilk,2015,5,4,0,5497,"4,00","2,00",9,28,5,159,3,68,12
17955,1963,2015-12-30,citrusfruit,2015,12,30,2,9978,"12,00","0,00",13,25,7,204,11,78,10
17956,1485,2015-05-15,packagedfruit/vegetables,2015,5,15,4,5634,"14,00","1,00",12,39,4,94,12,0,9
17957,1771,2015-03-20,specialtybar,2015,3,20,4,515,"8,00","0,00",8,22,9,88,8,58,14
17958,3758,2015-04-09,wholemilk,2015,4,9,3,5497,"4,00","2,00",9,44,9,160,17,44,13
17959,3180,2015-04-05,zwieback,2015,4,5,6,9026,"3,00","2,00",12,35,4,196,10,81,3
17960,2406,2015-07-12,whipped/sourcream,2015,7,12,6,8554,"12,00","2,00",14,58,10,127,1,52,9
17961,2255,2015-04-27,packagedfruit/vegetables,2015,4,27,0,5634,"14,00","1,00",12,22,2,154,12,58,14
17962,4826,2015-01-25,flour,2015,1,25,6,2309,"17,00","2,00",4,29,7,41,18,1,14
17963,1737,2015-01-23,rolls/buns,2015,1,23,4,6555,"17,00","1,00",11,46,3,30,23,76,14
17964,2404,2015-08-03,tea,2015,8,3,0,2109,"17,00","0,00",5,62,9,225,1,51,10
17965,3467,2015-01-28,beef,2015,1,28,2,3178,"7,00","2,00",9,45,7,222,3,10,12
17966,3395,2015-08-19,margarine,2015,8,19,2,5329,"12,00","2,00",6,50,14,228,5,16,10
17967,3405,2015-04-03,othervegetables,2015,4,3,4,2738,"15,00","0,00",12,39,17,227,12,10,10
17968,2718,2015-03-23,chewinggum,2015,3,23,0,6781,"18,00","0,00",15,54,9,111,18,5,8
17969,2927,2015-03-02,citrusfruit,2015,3,2,0,9978,"12,00","0,00",13,48,1,108,8,46,14
17970,4137,2015-12-26,dessert,2015,12,26,5,4713,"15,00","1,00",14,60,4,110,13,10,16
17971,3282,2015-06-22,soda,2015,6,22,0,9166,"8,00","1,00",13,58,17,151,12,46,13
17972,4567,2015-10-09,rolls/buns,2015,10,9,4,6555,"17,00","1,00",11,18,12,47,25,12,16
17973,4550,2015-09-11,newspapers,2015,9,11,4,4998,"18,00","0,00",12,47,16,250,24,79,13
17974,4223,2015-03-10,soda,2015,3,10,1,9166,"8,00","1,00",13,59,10,226,6,17,14
17975,2363,2015-10-25,wholemilk,2015,10,25,6,5497,"4,00","2,00",9,21,11,126,20,12,8
17976,4806,2015-11-24,wholemilk,2015,11,24,1,5497,"4,00","2,00",9,56,8,222,13,38,1
17977,1153,2015-08-12,grapes,2015,8,12,2,7532,"16,00","2,00",11,54,12,219,23,21,10
17978,4515,2015-11-01,beef,2015,11,1,6,3178,"7,00","2,00",9,26,7,104,20,30,12
17979,3200,2015-11-02,othervegetables,2015,11,2,0,2738,"15,00","0,00",12,61,6,32,6,74,6
17980,1012,2015-03-10,yogurt,2015,3,10,1,9399,"10,00","1,00",6,40,14,148,13,7,15
17981,2585,2015-03-14,butter,2015,3,14,5,1941,"18,00","1,00",13,43,9,64,14,75,4
17982,2229,2015-03-19,whipped/sourcream,2015,3,19,3,8554,"12,00","2,00",14,39,10,65,12,4,1
17983,3406,2015-10-23,rolls/buns,2015,10,23,4,6555,"17,00","1,00",11,43,2,148,22,25,13
17984,2234,2015-07-15,beverages,2015,7,15,2,9692,"8,00","1,00",7,24,1,83,7,72,1
17985,2549,2015-06-14,frozenfish,2015,6,14,6,3069,"7,00","1,00",7,56,3,243,21,33,16
17986,3385,2015-02-16,frozenvegetables,2015,2,16,0,8312,"17,00","0,00",4,50,12,255,5,51,10
17987,1746,2015-08-08,bottledwater,2015,8,8,5,1237,"12,00","0,00",7,61,15,112,12,9,11
17988,4632,2015-09-03,wholemilk,2015,9,3,3,5497,"4,00","2,00",9,23,18,18,13,49,2
17989,1476,2015-03-29,UHT-milk,2015,3,29,6,5706,"5,00","1,00",12,18,14,23,23,37,15
17990,4738,2015-08-15,wholemilk,2015,8,15,5,5497,"4,00","2,00",9,57,17,16,22,77,15
17991,4235,2015-04-26,othervegetables,2015,4,26,6,2738,"15,00","0,00",12,34,5,162,10,22,9
17992,3574,2015-05-11,yogurt,2015,5,11,0,9399,"10,00","1,00",6,44,13,225,16,70,3
17993,4614,2015-02-23,rolls/buns,2015,2,23,0,6555,"17,00","1,00",11,47,7,97,17,62,10
17994,2216,2015-11-17,othervegetables,2015,11,17,1,2738,"15,00","0,00",12,32,1,116,4,26,10
17995,4425,2015-10-17,wholemilk,2015,10,17,5,5497,"4,00","2,00",9,21,14,253,20,51,5
17996,4666,2015-02-12,wholemilk,2015,2,12,3,5497,"4,00","2,00",9,59,7,217,6,86,13
17997,1148,2015-09-07,tropicalfruit,2015,9,7,0,1376,"9,00","2,00",15,40,7,242,24,3,1
17998,2351,2015-06-01,rolls/buns,2015,6,1,0,6555,"17,00","1,00",11,25,18,150,24,80,11
17999,3543,2015-05-17,wholemilk,2015,5,17,6,5497,"4,00","2,00",9,53,7,80,19,84,11
18000,2955,2015-06-06,wholemilk,2015,6,6,5,5497,"4,00","2,00",9,37,12,145,19,18,2
18001,2257,2015-03-13,pipfruit,2015,3,13,4,4936,"17,00","1,00",11,47,10,225,9,14,1
18002,2612,2015-01-02,tropicalfruit,2015,1,2,4,1376,"9,00","2,00",15,41,14,47,20,84,11
18003,3488,2015-12-21,othervegetables,2015,12,21,0,2738,"15,00","0,00",12,61,5,59,14,59,1
18004,2021,2015-12-01,wholemilk,2015,12,1,1,5497,"4,00","2,00",9,20,17,74,10,27,3
18005,2186,2015-01-09,whipped/sourcream,2015,1,9,4,8554,"12,00","2,00",14,31,14,249,20,19,4
18006,1696,2015-02-03,rolls/buns,2015,2,3,1,6555,"17,00","1,00",11,51,5,228,11,5,1
18007,3309,2015-05-17,semi-finishedbread,2015,5,17,6,1412,"15,00","0,00",9,42,16,161,24,65,7
18008,3092,2015-12-24,packagedfruit/vegetables,2015,12,24,3,5634,"14,00","1,00",12,19,10,115,3,53,15
18009,4497,2015-02-20,rootvegetables,2015,2,20,4,7481,"10,00","0,00",15,28,13,32,7,31,2
18010,1848,2015-06-27,frozenvegetables,2015,6,27,5,8312,"17,00","0,00",4,53,12,197,8,11,2
18011,2466,2015-07-27,othervegetables,2015,7,27,0,2738,"15,00","0,00",12,62,14,245,15,27,13
18012,4411,2015-07-22,curd,2015,7,22,2,1528,"17,00","0,00",5,58,2,22,7,67,12
18013,2295,2015-03-21,rootvegetables,2015,3,21,5,7481,"10,00","0,00",15,55,8,30,21,24,7
18014,1914,2015-01-21,othervegetables,2015,1,21,2,2738,"15,00","0,00",12,47,15,178,16,59,2
18015,1290,2015-09-22,whipped/sourcream,2015,9,22,1,8554,"12,00","2,00",14,25,4,63,16,60,6
18016,2293,2015-12-19,pipfruit,2015,12,19,5,4936,"17,00","1,00",11,35,14,197,21,37,8
18017,4027,2015-12-05,whipped/sourcream,2015,12,5,5,8554,"12,00","2,00",14,40,5,253,12,54,1
18018,4693,2015-01-07,bottledbeer,2015,1,7,2,4817,"5,00","0,00",6,42,8,118,25,71,10
18019,1056,2015-09-13,othervegetables,2015,9,13,6,2738,"15,00","0,00",12,57,15,174,19,31,4
18020,4221,2015-02-27,hamburgermeat,2015,2,27,4,2853,"5,00","2,00",11,51,18,31,11,33,9
18021,3248,2015-01-14,rootvegetables,2015,1,14,2,7481,"10,00","0,00",15,39,1,155,5,64,4
18022,2815,2015-10-09,beef,2015,10,9,4,3178,"7,00","2,00",9,36,9,233,2,29,10
18023,4207,2015-08-07,petcare,2015,8,7,4,4506,"8,00","2,00",7,39,13,188,20,8,2
18024,1160,2015-04-09,chewinggum,2015,4,9,3,6781,"18,00","0,00",15,21,3,182,14,64,2
18025,3868,2015-01-22,citrusfruit,2015,1,22,3,9978,"12,00","0,00",13,52,5,30,22,39,6
18026,3707,2015-06-26,domesticeggs,2015,6,26,4,104,"6,00","0,00",3,44,5,169,17,5,8
18027,2335,2015-07-23,tropicalfruit,2015,7,23,3,1376,"9,00","2,00",15,50,18,119,19,42,11
18028,3432,2015-04-04,whitebread,2015,4,4,5,8504,"12,00","2,00",8,52,7,61,24,50,7
18029,4510,2015-05-04,specialtychocolate,2015,5,4,0,2822,"17,00","1,00",6,26,6,251,22,20,2
18030,2893,2015-06-10,citrusfruit,2015,6,10,2,9978,"12,00","0,00",13,30,4,223,19,68,10
18031,4902,2015-04-16,wholemilk,2015,4,16,3,5497,"4,00","2,00",9,57,9,112,24,85,5
18032,3443,2015-10-23,coffee,2015,10,23,4,5541,"8,00","1,00",14,53,18,158,17,54,7
18033,1864,2015-06-30,yogurt,2015,6,30,1,9399,"10,00","1,00",6,50,1,187,12,79,7
18034,2071,2015-09-30,cannedbeer,2015,9,30,2,4344,"3,00","0,00",8,49,5,223,6,74,9
